id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
7031,"Many congregations face the challenge of maintaining and improving their facilities to better serve their communities. As a result, they frequently seek financial support through various fundraising efforts.","Ebibiina bingi bisanga okusoomoozebwa okukuuma n'okulongoosa ebizimbe byabwe okusobola okuweereza obulungi ebitundu byabwe. N'ekivuddemu, batera okunoonya obuyambi bw'ensimbi okuyita mu nteekateeka ez'enjawulo ez'okusonda ssente.","Kanica mapol nongo peko me gwoko ki ilo malo rwom me odigi wek gutii maber i kabedo gi. Macalo adwogi ne, ipol kare giyenyo kony me lim kun gitiyo ki yoo mapat-pat me jogo cente.","Etereikina ikurisitayon luipu keda ainingosit naka aidar ka aitojokar aiboisio kec kanu aijanakin aiboisio kec. Kanuka ngun, etapit kesi aimo agangat na ikapun kotoma aituk ikapun luegelegela.","Kanisa karakara eyi e'yo ewaru eyi esu angu eyini aa'zu 'diyi ma tambazu azini otuzu eyini ani azi ngazu ongulumu eyivile 'diyi ma alea kililiru beni. E'yo 'disi, eyi tutuni atita robia niri nda geri ndundu robia trazu 'diyisi.","Amakanisa maingi nigatunga oburemeezi bw'okureeberera n'okutunguura ebyombeko byago okubaasa kuheereza gye abantu baabo. N'ekyarugiremu, nibakira kusherura obuhwezi bw'esente kurabira omu kukora emiringo etari emwe n'emwe y'okurundaana esente."
7032,"In the hustle and bustle of our daily lives, it's easy to overlook the blessings we receive. Taking a moment to pause and appreciate our journey can deepen our gratitude.","Mu bbugumu ly'obulamu bwaffe obwa bulijjo, kyangu okubuusa amaaso emikisa gye tufuna. Okuyimirirako katono okusiima olugendo lwaffe kisobola okwongera okusiima kwaffe.","I kwo ma opong ki jami mapol tutwal, yot tutwal me cayo mot ma wanongo. Bedo ki kare me cung mot me pwoyo wot wa twero medo pwocwa.","Kotoma aijar naepol noi, epatana apalunit arerengesio nu idumuni oni. Ayangar apak kanu aisiyalamikin alositekosi epedori aiyatakin aiyalama wok.","E'yo ewaru ama vile idri o'du driasi 'diyi ma alea, eri ewakokoru ama ma mile avizu asi anzuru amani isule 'diyi ma dria. Sawa 'duzu pa sozu azini ama ma asi 'bazu aci amani 'diyi ma dria ri eco fe awa'difo amani ri ma omgbo ni tu ra.","Omu buremeezi n'akaimukiriro k'amagara gaitu aga buriizooba, kyanguhi kwebwa emigisha ei turikutunga. Okwihaho akaire k'okuyimiriramu tukasiima orugyendo rwaitu nikibaasa kwongyera okusiima kwaitu."
7033,"In times of crisis, it is essential for communities to unite and support one another. The challenges posed by the pandemic have highlighted the importance of collective faith and resilience.","Mu biseera by'obunkenke, kya mugaso nnyo eri ebitundu okwegatta n'okuyambagana. Okusoomoozebwa okwaleetebwa ekirwadde bbunansi kulaga obukulu bw'okukkiriza awamu n'okugumira embeera.","Ikare me peko, pire tek tutwal pi lwak me ribe ki konyo luwotgi. Peko ma two korona okelo onyuto ber pa bedo ki niye kacel ki diyo cwiny.","Kapakio nuka atiokisio, ejokuka itunga aimorikikin ka aingaranakin yenice. Atiokisio nuelomunitos kanuka adeka naka ekorona itodunit ajokis na aiyuun keda agogongu.","Sa'wa e'yo ewaru 'diyisi, eri orodriru ongulumu eyini ti ecizu tualu azini eyi ma aza kozu eyi ma eselea. E'yo ewaru azo 'dezaniri ejipi 'diyi ece orodri a'ita tualuri ma dria.","Omu bwire bw'oburemeezi, ni kikuru abantu kukwatanisa n'okuhagana. Oburemeezi obureesirweho endwara ruranda nsi, bworeka omugasho gw'okwikiriza hamwe n'okugumisiriza."
7034,"In a country rich with diverse cultures and beliefs, it's essential to embrace our shared identity. Unity in diversity is what strengthens our nation, regardless of our varying faiths.","Mu nsi ejjudde obuwangwa n'enzikiriza ez'enjawulo, kikulu nnyo okukwatira awamu enzikiriza zaffe. Obumu mu njawulo kye kinyweza eggwanga lyaffe, awatali kufaayo ku nzikiriza zaffe ez'enjawulo.","I lobo ma opong ki tekwaro ki dini ma pat pat, pire tek tutwal me jolo lanyut ma watye kwede. Ribe ikin dano ma pat pat aye tyelo kor lobo wa, kadi bed ni watye ki dini ma pat pat.","Kotoma akwap naejaasi keda inonosio keda aiyuunikec luegelegela, ejokuna noi acamun aijen wok. Aimorikikina kotoma atiakatiaka nes igangit akwap wok, araida egelegela aiyuunikewok.","Kari lonyi be e'yo suruni azini a'ita ndundu 'diyi pie ri ma alea, eri orodriru ama ma 'du e'yo amani ama eselea 'diyi. Ti ecita suru ndundu eyi ma eselea ri eri e'yo okpo fepi kari amavileri ni, amani ta tro aa'zu a'ita ndundu eyi ma alea ra ti.","Omu eihanga eririmu eby'obuhangwa n'enyikiriza nyingi, niky'omugasho kwikiriza endagamuntu yaitu. Okukwatanisa omu bantu b'emiringo etari emwe n'emwe nikyo kirikuhamya eihanga ryaitu, oihireho enzikiriza zaitu ezitari zimwe."
7035,"As stewards of the Earth, communities have a responsibility to take action against climate change. One effective way to engage members and promote sustainability is through organized environmental initiatives.","Ng'abawanika b'ensi, abantu balina obuvunaanyizibwa okulwanyisa enkyukakyuka y'obudde. Engeri emu ennungi ey'okusikiriza bammemba n'okutumbula obuwangaazi kwe kuyita mu nteekateeka ezitegekeddwa ez'obutonde bw'ensi.","Macalo lugwok lobo, lwak tye ki tic me lweny i kom alokaloka pa piny. Yo acel maber tutwal me weko lumemba gubed tye ki miti me neno ni jami ma orumuwa omede anyim obedo tic ki yub ma kiyubu maber me gwoko cwec ma orumuwa.","Kwape eyaitok luka akwap, ejaas itunga keda aswam na aitikitik aijulujuleta nuka ekuse ka etepe. Epone ediope loajokan noi loka aimorikikin itunga keda aitopoloritor aijar naka akwap erai aitolot ainapeta nuka akwap.","Ekile 'ba nyaku ma ta mbapi 'diyi ru, ongulumu eyi ma azi e'yo 'yezu e'yo angu mile ni ojazu ri ma dria ci. Geri azi orodriru 'bani ecozu 'ba yi ma eselea 'diyi ejizu azini e'yo angu ama agei ri ma ta mbazu ri otuzu ri geri 'bani angu ama agei ri ma tambazu 'diyi vusi.","Nk'abakuumi b'ensi, abantu baine obujunanizibwa bw'okukora aha mpindahinduka y'obwire. Omuringo gumwe murungi gw'okureetaho abantu n'okutunguura eby'obuhangwa n'okurabira omu nteekateeka z'obuhangwa."
7036,"In light of the ongoing health crisis and the need for social distancing, many community activities have been reevaluated. As a result, church leaders have made the difficult decision to prioritize safety.","Okusinziira ku buzibu bw'ebyobulamu obugenda mu maaso n'obwetaavu bw'okwewa amabanga, emirimu gy'ekitundu mingi gizzeemu okwekenneenyezebwa. N'ekivuddemu, abakulembeze b'ekkanisa basazeewo ekizibu okukulembeza ebyokwerinda.","Ma lubbe ki peko me yot kom matye kawot anyim ki miti me bedo mabor ki dano mukene, tic mapol ma ikabedo mapatpat ki ngiyo maber. Macalo adwogi ne, lutela me kanica gumoko tam matek tutwal me keto gwoko kuc obed gin ma pire tek.","Katupitos ationis naka angaleu na elosi akonye keda eipud loka alaikina, aponi owanyunai aswamisinei nuipu nuka itunga. Kanuka ngun, eswamata engarenok lu ekanisa aseunet na etiono noi naka aisingarenit ayuwara.","E'yo ewaru e'yo rua alanisi mupi drile ri ma dria azini lezu 'ba eyi ma esele cozu eyi ma eselea risi, 'ba ega e'yo 'yeta ongulumu eyini 'diyi ma dria dika. E'yo 'disi, drice'ba kanisa ni 'diyi 'du e'yo ewaru e'yo ageyitema niri 'duzu okporu.","Ahabw'oburemeezi bw'eby'amagara oburikugyenda omu maisho hamwe n'ekyetengo ky'okwetantara abantu, emirimo y'abantu omu byaro mingi egarukirwemu. N'ekyarugiremu, abeebembezi b'ekanisa bacwiremu kubi munonga kwebembeza eby'okwerinda."
7037,"To foster sustainable growth and support local economies, faith-based organizations can play a vital role in community development. One effective way to achieve this is by initiating agricultural initiatives that provide both resources and training to members.","Okutumbula enkulaakulana ey'olubeerera n'okuwagira ebyenfuna by'ekitundu, ebitongole by'enzikiriza bisobola okukola omulimu omukulu mu nkulaakulana y'ekitundu. Engeri emu ennungi ey'okutuukiriza kino kwe kutandikawo enteekateeka z'ebyobulimi eziwa bammemba ebyetaago n'okutendekebwa.","Me tyelo kor dongo lobo matye kawot anyim ki cwako biacara me tedero, dule ma jenge i kom dini twero timo tic mapire tek tutwal I dongo lobo pa lwak. Yo acel maber me cobo man obedo cako yub me pur ma miyo kony ki pwonye bot lumemba.","Kanu aitopolor apol ka aigangia ikapun luka atutubet, epedorete iriongeta luka idiinin aswam naepol noi kotoma apol naka atutubet. Epone ediopebon loka aitodolikin ngun ngesi aitegear ainapeta nuka akoru nu ijaikitos itunga iboro ka aitutuoro.","E'yo zota ma omgbo otuzu azini atita fezu e'yo robiani angu ma alia 'diyi dri, amuti e'yo aita nisi 'diyi eco azi okporu nga angu ezoma ma alia ra. Geri azi orodriru 'bani ecozu e'yo 'di 'yezu ri geri 'bani e'yo agirikica ni 'diyi e'dozu afa ayuzaru 'diyi fezu azini imbata fezu 'ba memba ru 'diyi dri.","Okureetaho entunguuka n'okushagika eby'entaasya y'ekyaro, ebitongore by'amadiini nibibaasa kukora omurimo gw'amaani omu kutunguura ebyanga. Omuringo gumwe murungi gw'okukora eki n'okutandikaho enteekateeka y'eby'obuhingi n'oburiisa erikuha abantu eby'okukoresa n'okutendeka."
7038,"Supporting local church initiatives fosters a sense of community and strengthens the bonds among members. By contributing financially, individuals can help ensure that vital programs and outreach efforts continue to thrive.","Okuwagira enteekateeka z'ekkanisa ez'omu kitundu kitumbula enneewulira y'ekitundu n'okunyweza enkolagana mu bammemba. Mu kuwaayo ensimbi, abantu basobola okukakasa nti pulogulaamu ez'omugaso n'okubudaabuda abantu byeyongera okukulaakulana.","Cwako yub me kanica me tedero weko dano bedo ma guribe dok jingo wat ikin gi. I miyo kony me lim, dano acel acel twero konyo neno ni yub mapigi tego ki yub me konyo dano tye ka mede anyim.","Aingarakin aswamisio nuka ekanisa eyangauni aimorikikina ka aitogogong eidicane loejai kidingikec. Kowai lo ainanakin ikapun, epedorete itunga aingarakin awanyun ebe iswamaete ainapeta nuepolok noi.","Atita fezu e'yo kanisa ni 'diyi ma dria ri ni ongulumu eyi ma eselea aa'ta 'ba kanisa ni 'diyi ma eselea ri ma omgbo otu. Geri robia fezurisi, 'ba alu alu eco azakoma fe nezu ra kini otita orodriru azini e'yo o'dukoti edrizu 'diyi mu drile drile.","Okushagika enteekateeka z'ekanisa omu byaro, nikireetaho okukwatanisa n'okunyweza enkoragana omu bantu. Kurabira omu kugaba esente, abantu nibabaasa kuhwera kureeba ngu puroguraamu n'emirimo y'okuhutuura abantu bigumizamu nibikora gye."
7039,"Collaboration between different sectors can lead to innovative solutions for community challenges. By leveraging their unique strengths, organizations can create a greater impact on society.","Enkolagana wakati w'ebitongole eby'enjawulo esobola okuviirako okuyiiya eby'okugonjoola okusoomoozebwa kw'ekitundu. Mu kukozesa amaanyi gaabyo ag'enjawulo, ebitongole bisobola okutondawo enkola ennene mu kitundu.","Ribe ikin tenge mapatpat twero kelo yoo manyen me tyeko peko matye ikin lwak. I yoo me tic ki kero gi, dul mapat-pat twero kelo adwogi maber I kom lwak.","Aimorikikina kiding iriongeta luegelegela epedori ayangaun aomisio nuka aitemokin atiokisio nuka itunga. Kowai lo aitwasam agogongu kec, epedorete iriongeta aitojokar itunga.","Ti ecita esele ndundu eyi ma eselea ri eco fe e'yo ndundu eyi ma aza kozu e'yo ewaru ongulumu eyini esu 'diyi ma aza kozu ra. Amuti eyi ma okpo ndundu 'diyi ayuzu risi, eyi eco ojata okporu eji ongulumu eyi ma alea ra.","Enkoragana ahagati y'ebitongore ebitarikushushana neebaasa kureetaho oburyo bw'okutereeza oburemeezi bw'abantu. Kurabira omu kukoresa amaani gaago, ebitongore nibibaasa kukora kihango omu bantu."
7040,"In an increasingly interconnected global economy, regional collaboration is essential for economic growth. By pooling resources and expertise, East African nations can enhance their competitiveness on the international stage.","Mu by'enfuna by'ensi yonna ebyeyongera okukwatagana, enkolagana y'ebitundu ya mugaso mu kukulaakulana kw'ebyenfuna. Mu kukungaanya eby'obugagga n'obukugu, amawanga g'omu buvanjuba bwa Afirika gasobola okutumbula okuvuganya kwago ku mutendera gw'ensi yonna.","I kare man ma biacara me wilobo tye ka kube tutwal, ribbe ikin lobe mapol pire tek tutwal pi dongo lobo. Lobo mapat-pat manonge I but lobo Afrika kunyango twero medo rwom me pyem I rwom me lobo mapat-pat.","Kotoma akwap naeringa arucokina, epolok noi aiswamanara naka aiboisio nuka akwapin kanu apol naka ikapun. Kowai lo aimorikikin iboro keda acoa, epedorete akwapin nuka East Africa aikeun abolobolokec kotoma akwapin nukokinga.","E'yo robia esuzu wudrikurusiri ma alia, ti ecita angu ndundu eyi ma eselea ri eri orodriru zota robia esuzu ri ni. Afa ayuzaru 'diyi tualu ondua be, kari Africa ma kala etuni efuria 'diyi eco a'bala kari yi ma eselea wudrikurusiri ma omgbo otu ra.","Omu by'entaasya by'ensi yoona ebyeyongyeire kukwatanisa, okukwatanisa omu byanga n'eky'omugasho aha ntunguuka y'eby'entaasya. Amahanga g'oburugwa izooba bwa Africa kurabira omukukwatanisa eby'obugaiga hamwe n'obukugu, nigabaasa kwongyera amaani g'okuhayahayana aha rurengo rw'ensi yoona."
7041,"Many community organizations rely on the generosity of their members to sustain their operations. One such organization is the church, which plays a vital role in providing support and services to its congregation.","Ebitongole by'ekitundu bingi byesigama ku bugabi bwa bammemba baabyo okuyimirizaawo emirimu gyabyo. Ekimu ku bitongole ng'ebyo ye kkanisa, ekola omulimu omukulu mu kuwa obuyambi n'obuweereza eri abagoberezi baayo.","Dule me kabedo mapol gijenge I kom mic pa lumemba gi me gwoko tic gi. Dul acel ma kit meno obedo kanica, ma timo tic mapire tek me miyo kony ki kony bot lwak.","Iriongeta luipu lu atutubet itwasamaete agangat naka imebanakec kanu aigang aswamukec. Adiopet kotoma oriongeta kangun erai ekanisa, lo iswamai ibore yenepol noi kanu aigang keda aijanakin ikuristayon.","Amuti ongulumu eyini karakara 'diyi yi ati afa feza 'ba eyini 'diyini 'diyi ma dria eyini ani azi eyini 'diyi ma ta mbazu. Amuti alu 'dile 'diyi kanisa, azi okporu 'yepi atita fezu azini azakoma fezu 'ba kanisa'a 'diyi driri'i.","Ebitongore bingi eby'omubyaro, nibigyendera aha buntu bwa ba memba babyo, okubaisaho emirimo yaabo. Ekitongore kimwe nk'ekyo n'ekanisa, ekirikukora omurimo gw'amaani omu kuheereza abantu baayo obuhwezi n'obuheereza."
7042,"In our community, the need for sustainable agricultural initiatives is growing, and local churches play a vital role in addressing this issue. By contributing land, individuals can help support these important projects that benefit everyone.","Mu kitundu kyaffe, obwetaavu bw'obulimi obuwangaazi bweyongera, era amakanisa gakola omulimu munene mu kukola ku nsonga eno. Mu kuwaayo ettaka, abantu basobola okuyamba okuwagira pulojekiti zino enkulu eziganyula buli omu.","I kabedo wa, miti me yub me pur tye ka dongo dok kanica me tedero tye ki tic madit tutwal me cobo peko man. Pi miyo ngom, dano acel acel twero konyo ki yub magi ma pigi tego ma konyo dano weng.","Kotoma atutubetekosi, ejai eipud loka akoru na ejokuna noi, ido ikanisan luka atutubet iswamaete aswam naepol noi kanu aitemokin ationis na. Kowai lo ainanakin alupok, epedorete itunga aigang ipurojektin lu luepedorete aimedaun itunga kere.","Ongulumu amavileri ma alea, e'yo lezu e'yo agirikica ni 'diyi ma tambazu ri ma omgbo ni tu uru, dika kanisa angu 'da ma alea 'diyi azi okporu nga e'yo 'di ma aza kozu. Nyaku feza si, 'ba alu alu eco atita fe otita orodriru 'ba dria ni 'diyi dri ra.","Omu byanga byaitu, ekyetengo ky'eby'obuhingi n'oburiisa ebirikugumaho nikyeyongyera, kandi ekanisa z'omubyaro nizikora omurimo gw'amaani omu kukora aha nshonga egi. Abantu ku barikugaba eitaka, nibabaasa kuhwera omu purogyekiti ezi ez'omugasho ahari buri omwe."
7043,"In a world filled with division and uncertainty, it is essential for us to come together as a community of believers. By fostering our faith and supporting one another, we can strengthen our commitment to righteousness.","Mu nsi ejjudde enjawukana n'obutali bukakafu, kya mugaso nnyo gye tuli okwegatta ng'ekibiina ky'abakkiriza. Bwe tukuza okukkiriza kwaffe era ne tuwagiragana, tusobola okunyweza okwewaayo kwaffe eri obutuukirivu.","I lobo ma opong ki apoka-poka ki peko, pire tek tutwal ki wan me ribbe macalo lwak pa luyee. Ka wadongo niye wa ki konyo luwotwa, watwero jingo cwiny wa i kom kit ma atir.","Kotoma akwap na ejai atiakatiaka keda amamus ajenanut, ejokuna oni aimorikikin kwape itunga lu iyuunitos. Kowai lo aitogogong aiyuun wok ka aigangit yenice, ipedori oni aitogogong ainakinawok nuka aitodolikin nu abeit.","Wudrikuru esele coza azini e'yo ewaru 'diyi pie tre ri ma alea, eri orodriru ama ni emuzu tualu ongulumu 'ba aita ni 'diyi ru. Aa'ta ama ma aita ma omgbo otuzu azini atita fezu ama ma eselea risi, ama eco asi 'baza amani e'yo kililiruri ma dria ri okpo fe ra.","Omu nsi eijwire okwebaganisamu, n'eky'omugasho kwegaita hamwe nk'ekibiina ky'abaikiriza. Twayombeka okwikiriza kwaitu n'okuhagana, nitubaasa kuhamya okwehayo kwaitu ahabw'okuhikiirira."
7044,"As the congregation continues to grow, the church staff is finding it increasingly challenging to manage their responsibilities effectively. To enhance their availability and support for church activities, they are exploring options for nearby accommodation.","Ekkanisa bwe yeeyongera okukula, abakozi b'ekkanisa bakisanga nga kizibu okuddukanya obulungi obuvunaanyizibwa bwabwe. Okutumbula okubeerawo kwabwe n'obuyambi eri emirimu gy'ekkanisa, banoonyereza ku ngeri y'okusula okumpi.","Kit ma kanica tye ka dongo kwede, lutic me kanica tye kanongo tek tutwal me timo tic gi maber. Me medo rwom me bedo tye gi ki cwak gi pi tic pa kanica, gitye ka yenyo kabedo matye cok.","Kwape inyikokinitos ikuristayon apolor, etionikinit eswamak lu ekanisa aitodolikin aswamukec ejok. Kanu aitogogong ajaut kec keda agangat kec kanuka aswamisinei nuka ekanisa, eutasi kesi aingic aiboisio nu idunyare.","Ongulumu eyini zozu drile, azi'ba kanisa ni 'diyi eri esu ewaru eyini azi eyini 'diyi 'yezu kililiru. E'yo eyini aa'zu 'diyi ma omgbo otuzu tualu atita eyini fe e'yo kanisa ni 'diyi ni 'diyi pie, eyi geri eyini ecozu aa'zu angu eyi ma agei 'diyi esuzu 'diyi onda.","Obu ekanisa erikugumizamu neyeyongyera kukura, abakozi b'ekanisa nibasanga oburemeezi bwingi omu kukora emirimo yaabo kurungi. Kubaasa kwongyera aha buheereza n'obuhwezi bwabo omu mirimo y'ekanisa, bariyo nibasherura oburaaro oburi haihi."
7045,"As time passes, many structures face wear and tear, especially those that have stood for decades. This is particularly true for places of worship, which often require updates to meet modern standards.","Ekiseera bwe kigenda kiyitawo, ebizimbe bingi bikaddiwa n'okukutuka naddala ebyo ebibaddewo okumala emyaka mingi. Kino kituufu nnyo mu bifo by'okusinzizaamu, ebitera okwetaaga okudaabirizibwa okusobola okutuukana n'omutindo gw'omulembe guno.","Ka kare woto ki kato, odi mapol gi rweny dok gi bale, tutwalle ma dong gucung pi mwaki mapol. Man obedo lok ada tutwalle pi kabedo me lega, ma ipol kare mito roco wek orwatte ki rwom ma ite kare ni.","Kwape elosi apak, epedorete adukena nuipu aibiror ka aibiror, kacut ngul luebwoitos adaun ikar luipu. Erai na abeit noi kanu aiboisio nu ilipere, nu ekotosi aitemonokino kanu aitodolikin adoketait naitetet.","Sa'wa ni muzu drile, jo karakara eyi e'yo eyi esu, tutuni 'ba ebipi pa tupi eli karakara 'bo 'diyi. Diri e'yo a'da tuni pari inzizu 'diyi ma dria, lepi 'ba ma ede eyi o'diru eyini ani aa'zu wura o'diru 'diyisi.","Obwire ku burikuhinguraho, ebyombeko ebingi nibihendeka, namunonga ebyo ebimazire emyaka mingi. Eki n'eky'amazima munonga omu myanya y'okuramizamu, erikwetenga okuhunduuzibwa kuhikaana n'omutindo gw'omurembe."
7046,Concerns have been raised about the management of medical supplies in local clinics. Investigations into the distribution of government-funded medications have revealed troubling discrepancies.,Okweraliikirira kuleeteddwa ku nzirukanya y'ebikozesebwa mu bujjanjabi mu malwaliro g'omu kitundu. Okunoonyereza ku kugaba kw'eddagala eriweebwayo gavumenti kuzudde obutakwatagana obweraliikiriza.,Lworo tye I kom kit ma jami tic me ot yat tye kawot kwede I odi yadi me tedero. Kwed I kom yub me poko yadi ma gamente miyo ki dano onyuto apoka-poka madit tutwal.,Aponi itodunai aiyalongong kanu eyaitene lo iboro lu amukian kadekisia nu okwap. Angicak nuikamunitos aikor ikee lu igangakit apugan itodunitos amamus acamanar.,Ba e'bi asi otiza e'da geri afa ayuzaru arojoa 'diyi ma tambazu arojo eyi ma alea ri ma dria. E'yo eti ondaza aro gameteni fele 'diyi ma awaza ma dria ri e'da e'yo onzi onzi 'diyi.,"Okwerarikirira kweyongyeire aha nkora y'ebikwato by'eby'amagara omu marwariro g'omubyaro. Okucondooza aha kugaba emibazi erikushashurirwa gavumenti, kworeka obutaikirizana."
7047,"The increasing incidence of drug theft in healthcare facilities has raised significant concerns among medical professionals. As a result, hospitals are struggling to maintain adequate supplies of essential medications.","Okweyongera kw'obubbi bw'eddagala mu malwaliro kireeseewo okweraliikirira mu basawo. N'ekivuddemu, amalwaliro galwana okulaba nga gafuna eddagala erimala.","Medde pa kwo pa yadi I odi yadi okelo lworo madit tutwal I kin lutic yoto kom. Macalo adwogi ne, odi yadi tye ka yele me nongo yat ma mite pi kwo gi.","Apol naka akoko na ikee kadekisia eyangauni aiyalongong kanejaas eswamak lu adekis. Kanuka ngun, eutasi adekisia ainingosit aidar ikee lu itwasamao.","E'yo aro eyi ma ogu ni tupi arojo eyi ma alea ri eji asi otiza angiri 'ba azi ngapi arojoa 'diyi ma eselea. E'yo 'disi, arojo eyi dri ci aro orodriru 'diyi ma tambazu.","Okweyongyera kw'obushuma bw'emibazi omu marwariro, kireesireho okwerarikirira omu bashaho. N'ekyarugiremu, amarwariro nigateganisibwa kuguma gaine emibazi y'omugasho erikumara."
7048,"In an alarming trend, reports have surfaced indicating that certain employees within the healthcare system are engaging in unethical practices. Investigations have revealed that some hospital staff vandalise equipment to swindle funds for new purchases.","Mu ngeri eyeeraliikiriza, alipoota zifulumye eziraga nti abakozi abamu mu kitongole ky'ebyobulamu beenyigira mu bikolwa ebitali bya mpisa. Okunoonyereza kuzudde nti abakozi b'eddwaliro abamu boonoona ebyuma ne babba ensimbi z'okugula ebipya.","I yo ma kelo lworo madit tutwal, adwoki me kwed okati ma nyutu ni lutic mukene I tenge me yot kom tye ka timo jami ma pe ber. Kwed onyuto ni lutic me ot yat mukene gibalo jami ticgi me kwalo cente me wilo jami manyen.","Kotoma aswamisioit naerono noi, apotu iripootan kitodiasi ebe ejaasi eswamak ice luka angaleu toma aswamisio nuarokok. Aingic itodunit ebe icetunga lu adekis emunarete iswamasia kanu adumun ikapun lu egwelet iboro luitetiak.","E'yo asi otizaru ni ma alia, o'duko efu ecepi kini azi'ba azi arojo ni 'diyi ma alia 'diyi e'yo onzi 'ye. E'yo eti ondaza ece kini azi'ba arojo ni 'diyi ma azi eyi afa ayuzaru 'diyi eza eyini ani robia jezu afa o'diru 'diyi jezu.","Omu muringo ogurikwerarikiriza, ripoota zikooreka ngu abakozi bamwe omu kitongore ky'eby'amagara nibejumba omu bikorwa ebitahikire. Okucondooza kworeka ngu abakozi b'amarwariro abamwe nibashiisha ebyoma, kugira ngu batungye esente z'okugura ebisya."
7049,"Many healthcare facilities in rural areas struggle to maintain essential services due to financial constraints. As a result, regional hospitals often lack funds to run their activities.","Amalwaliro mangi mu byalo galwana okukuuma obuweereza obwetaagisa olw'ebbula ly'ensimbi. N'ekivuddemu, amalwaliro g'ebitundu gatera obutaba na nsimbi kutambuza mirimu gyago.","Odi yadi mapol I caro gitye ki peko me gwoko kony ma mite pi peko me lim. Macalo adwogi ne, odi yadi me twok piny ipol kare gi peke ki cente me doro tic gi.","Aiboisio nuipu nu adekis kocaaloi etionikinit aidar ejanakine lo ejok kanu ikapun. Kanuka ngun, amamete duc adekisia nuka atutubena ikapun kanu aitolot aswamisiokec.","Pari arojo ni karakara angu caluru 'diyi ma alia 'diyi dri ci azi orodriru 'diyi ma ta mbazu e'yo ewaru robia ni 'diyisi. E'yo 'disi, arojo angu ndundu eyi ma alea 'diyivu robia eyini ecozu eyi ma azi eyi 'yezu ri yo.","Amarwariro maingi omu byaro nigatunga oburemeezi bw'okureeberera obuheereza bw'omugasho ahabw'oburemeezi bw'esente. N'ekyarugiremu, amarwariro g'ebyanga nigakira kubura esente z'okukora emirimo yaabo."
7050,"In many countries, the legal system is often manipulated by those in power, allowing them to evade accountability. As a result, corrupt practices flourish, undermining public trust and governance.","Mu nsi nnyingi, enkola y'amateeka etera okukyusibwa abo abali mu buyinza, ekibasobozesa okwewala okuvunaanibwa. N'ekivuddemu, emize gy'obuli bw'enguzi gigenda mu maaso, ne gityoboola obwesige bw'abantu n'enfuga.","I lobe mapol, joo matye ki twero pol kare gitiyo ki cik me gengo tic ki kor tic gi. Macalo adwogi ne, tim me camcana tye mapol tutwal, ma balo gen ki tela pa lwak.","Kotoma akwapin nuipu, ngul luejaasi keda apedorosio kes itwasamaete ikisila tetere mam itodunitos nuiswamauna. Kanuka ngun, eyatakinos aswamisio nuka amidicio naka apiyai, aitolitol amunokina naka itunga keda apugan.","Kari karakara eyi ma alea, 'ba okpo alea 'diyi tutuni e'yo azita ni 'diyi ayu eyini ani e'yo 'bani eyi 'yezu ri atrizu. E'yo 'disi, e'yo anyamgbolo ni 'diyi ma omgbo ni tu ra, e'yo 'ba eyini asi 'bazu eyi ma dria azini e'yo driceza ni 'diyi ma omgbo esizu.","Omu mahanga maingi, enkora y'ebiragiro neekoresibwa kubi abo abari omu bwebembezi, ekirikubabaasisa okwetantara embaririra. N'ekyarugiremu, obushomankuzi nibweyongyera munonga, ekirikuremesa abantu kwesiga n'obwebembezi."
7051,"Corruption in the healthcare system has reached alarming levels, undermining patient trust and the quality of care. To address this pressing issue, it is essential for hospital top management to take decisive action.","Obuli bw'enguzi mu kitongole ky'ebyobulamu butuuse ku ddaala ery'entiisa, ekityoboola obwesige bw'abalwadde n'omutindo gw'obujjanjabi. Okukola ku nsonga eno ey'amangu, kyetaagisa abakulembeze b'eddwaliro ab'oku ntikko okubaako kye bakolawo.","Tim me camcana I tenge me yot kom tye I rwom ma lamal tutwal ma balo gen pa lutwo ki rwom me kony me yot kom. Me tyeko peko man ma opoto atura, pire tek tutwal ni ludito me ot yat omyero gutim gin mo.","Amidicio naka apiyai kotoma amukian adolokit adoketait naepol noi, ido itolitol amunokina naka adekak keda adoketait na amukian. Kanu aitemokin ationis na naepol noi, ibusakinit eyaitene loapolon loka adekis aswam kagogong.","Anyamgbolo arojo eyi ma alea ri ma omgbo tu ra, erini ani asi 'bazu 'ba azoru 'diyi ma dria ku dika eri fe 'ba eyini aro esuzu muke ku. E'yo ewaru 'di ma aza kozu, eri orodriru driceza arojo ni 'diyi ni e'yo 'yezu okporu.","Obushomankuzi omu kitongore ky'eby'amagara, buhikire aha rurengo rw'okwerarikirira, ekirikuremesa abarwaire kwesiga abarwaire hamwe n'omutindo gw'obujanjabi. Okukora aha nshonga egi y'amaani, nikikuru abarikukurira eirwariro kukora eky'amaani."
