id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
2172,"After reviewing the tallies from the recent election, it became clear that there were discrepancies in the reported numbers. Voters and officials alike were shocked to discover that some of the election results at the district are wrong.","Oluvannyuma lw'okwekenneenya ebibalo okuva mu kulonda okwakaggwa, kyalabika bulungi nti waaliwo obutakwatagana mu miwendo egyaloopebwa. Abalonzi n'abakungu beewuunyizza okukizuula nti ebimu ku bivudde mu kulonda ku disitulikiti si bituufu.","Ingee ngiyo wel ma aa ki I yer ma okato cokcok-ki, onen atyer kamaleng ni wel ma kimiyo kwede pe obedo marom. Lubol kwir kacel ki lutic gubedo ki ngeng tutwal I kare ma gunongo ni adwoki me yer mukene I district pe obedo ada.","Akaulo naka airereor inaabai luka aseo napac, aponi kojenunai ebe ajai amamus acamanar kotoma inaabai luka aseo. Apotu aseak keda eswamak kisumikinos noi ajenun ebe icie kotoma akiro nuka aseo kodisitrikt mam eraas nu abeit.","Bani kalafe engazu opeta ebipi 'bo 'diyi ma ale andrizu 'bori ma vutia, eri eca e'dazaru kini kalafe 'bani olu 'diyi ma esele coza ci. O'bi voti 'bepi 'diyi tualu azi'ba eyi pie eca osutasi eyini esuzu kini agata opetaa ni distrikiti 'da ma alea 'diyi ma azi eyi onzi.","Bwanyima y'okushwijuma ebyarugire omu karuuru akahweireho, kikarebeka butunu ngu omubare ogwagambirwe gukaba gutarikushushana. Abateezi b'akaruuru hamwe n'abakuru bakatangaara kumanya ngu ebyarugire omu buruuru aha disiturikiti tibihikire."
2173,"In order to ensure a fair and effective process, it is crucial that all members adhere to the guidelines set forth by the governing body. This will help maintain transparency and accountability throughout the decision-making process.","Okusobola okukakasa enkola ey'obwenkanya era ennungi, kikulu nnyo bammemba bonna okugoberera ebiragiro ebyateekebwawo akakiiko akafuzi. Kino kijja kuyamba okukuuma obwerufu n'embalirira mu nkola yonna ey'okusalawo.","Me neno ni yub eni tye maber dok maber, pire tek ni lumemba weng omyero gulub cik ma dul ma doro dul enoni oketo. Man bikonyo I gwoko ada ki kor tic I kare weng me moko tam.","Kanu awanyun ebe ejai ainapeta nuejokuka, ejokuna noi imeban kere atupakinit aicoreta nuitolomunitos lukapolok. Ingarakini ngin aidar aica ka aitodunit eipone lo itwasamatere ikisila.","Lezu e'yo 'yezu kililiru azini kililiru, eri orodriru 'ba dria memba ru 'diyi ma obi azita driceza ni 'diyi ma vuti. Diri nga azakoma fe e'yo ada ma ta mbazu azini geri 'bani e'yo 'duzu 'diyi ma dria.","Okureeba ngu hariho oburinganiza n'oburingaaniza, n'eky'omugasho ba memba boona kukuratira ebiragiro ebyateirweho akakiiko akareeberezi. Eki nikiija kuhwera omu kurinda amazima n'embaririra omu kukora okusharamu kwona."
2174,"In a shocking turn of events, several high-ranking officials were sidelined from a crucial meeting. The reason for their absence was revealed to be falsified COVID-19 test results.","Mu ngeri eyeewuunyisa, abakungu ab'oku ntikko bangi baagobebwa mu lukungaana olwali lukulu. Ekyabaleetera obutabeerawo kyazuulibwa nti ebyava mu kukeberebwa ekirwadde kya ssenyiga omukambwe byali bya bicupuli.","I aloka-loka ma obedo ki ngeng tutwal, ki kwanyo lutic madongo mapol ki I kacokke ma pire tek tutwal. Tyen lok ma oweko pe gubino obedo adwoki me pim me two korona ma pe obedo ada.","Kotoma aijulakineta nuapotu kotakanutu, aponi olemunai eswamak luapolok kotoma airiamunet naepol noi. Aponi kojenunai akirot naka amamus kec kwape akiro nuka aingito naka adeka naka ekorona.","E'yo onzi 'yepi 'diyi ma alea, 'ba 'du azi'ba okporu karakara eyi engazu mitingi okporu 'da ma alea risi amve. E'yo eyini aa'zu ku ri efu e'yo 'bani eyi ma rua o'bizu azo COVID-19 nirisi 'diyi ma enzoru.","Omu muringo ogurikutangaaza, abakuru baingi bakabingwa omu rukiiko rw'amaani. Enshonga ahabw'okugira ngu tibaragizireho, ekaba eri ebihandiiko ebitahikire ebyarugire omu kukyeberwa COVID-19."
2175,"In recent years, the political landscape has shifted significantly, leading to a number of unusual circumstances in candidate selection. As a result, some candidates have found themselves in unique positions within their parties.","Mu myaka egiyise, embeera y'ebyobufuzi ekyuse nnyo, ekiviiriddeko embeera ezitali za bulijjo mu kulonda abesimbyewo. N'ekivuddemu, abeesimbyewo abamu beesanga mu bifo eby'enjawulo mu bibiina byabwe.","I mwaki ma okato cokcok-ki, kabedo me cung iwibye olokke tutwal, ma okelo jami mapol ma pe obedo tye ikare me yero lucungu. Macalo adwogi ne, lucungu mukene gunongo ni gitye I kabedo mapat I dul me cungu iwi bye gi.","Kokaru lu atuboros, ejulakinos noi akiro nuka epolitikis, ido ayangau iponesio lumam etapit kotoma aseo naka abwaak. Kanuka ngun, adumutu abwaak ice aiboisio nuegelegela kotoma opatei kec.","Eli agapi 'diyi ma alea, e'yo politiki ni 'diyi oja i saaru, e'yo ndundu 'diyi fe 'ba pa tupi 'diyi opezu. E'yo 'disi, 'ba pa tupi 'diyi ma azi eyi esu eyi pari ndu ndu eyi ma alea amuti eyivile 'diyi ma alea.","Omu myaka egi, eby'obutegyeki bihindukire munonga, ekireesireho oburemeezi bwingi omu kutoorana abesimbireho. N'ekyarugiremu, abesimbireho abamwe betungire emyanya y'omutaano omu bibiina byabo."
2176,"Throughout generations, the family's commitment to duty and service has been unwavering. Their legacy is marked by a deep-rooted tradition of military involvement.","Mu mirembe gyonna, obumalirivu bw'amaka okukola n'okuweereza bubadde tebukyukakyuka. Eky'ennono kyabwe kikwataganyizibwa n'obuwangwa obw'amaanyi obw'okwenyigira mu magye.","Pi kare ma okato angec, miti pa lugang ne me tic ki miyo kony pe olokke. Nying gi tye ki tekwaro me bedo I mony ma oaa ki I kare macon.","Kotoma apakio nukokau, amamete ainakina naka ekale kanu aswam keda aijanakin. Erai ekirorikec loajokan noi kanu ajaut toma ajore.",E'yo familia 'da ni owizu azi ngazu azini azi ngazu ri ebi aa e'yere ewu driasi. Eyi ma e'yo eyi 'ye e'yo asikari eyini 'diyi ma alea sa'wa ezu.,"Omu mirembe yoona, okwehayo kw'eka yaabo aha mirimo n'obuheereza, tikurahwireho. Eky'okureeberaho kyabo n'eky'obuhangwa bw'okwejumba omu mahe."
2177,"Growing up in a household filled with stories of a tumultuous past, she often found herself grappling with the legacy of her family's history. The shadows of her father's experiences loomed large, shaping her understanding of power and its consequences.","Olw'okuba yakulira mu maka agaali gajjudde emboozi ezikwata ku biseera eby'emabega eby'akavuyo, yeesanga ng'alwanagana n'ebyafaayo by'amaka ge. Ebisiikirize by'ebyo kitaawe bye yayitamu byalabika nga binene, ne bikyusa engeri gy'ategeeramu obuyinza n'ebivaamu.","Pien odongo I gang ma opong ki ododo I kom jami maraco ma otime I kare mukato angec, en pol kare onongo tye ka lweny I kom jami ma gang mege otimo con. Cal pa jami ma wonne okato ki iye obedo dit tutwal, ma oweko en oniang I kom twero ki adwogi ne.","Apoloun kotoma okale loejaasi keda akiro nuarokok nuikamunitos akiro nukolo, apotu ngesi kodumutu ebe epodokinit ngesi akiro nuikamunitos akiro nukolo nuka ekaleke. Apotu aanyuneta nuka akiro nuapotu iwanyunitos papake kopolor noi, ido abu koinak ngesi amisiikin nuikamunitos apugan keda nuepedorete atakanun.","E'yo erini zozu aku dria e'yo ewaru agapi 'bo 'diyi ma dria 'diyi ma alia, eri isu i sawa driasi dri ciria e'yo familia erivileri vile 'diyi ma dria. O'duko e'yo eri ma ati ni isule 'diyi ma dria 'diyi e'da kililiru, eri ma vata okpo ma dria azini e'yo erini 'ye 'diyi ma dria ri si.","Ahabw'okukurira omu maka agaijwire emboozi z'ebibi ebyabaireho enyima, akaba ashangwa arikurwanagana n'ebyafaayo by'eka ye. Ebishushani by'ebi ishe yaarabiremu bikarebeka nk'ebihango, ekyamureeteire kwetegyereza amaani n'ebirikurugamu."
2178,"Born into a family of activists, the future parliamentarian was deeply influenced by the political climate of her childhood. Her early experiences along the Ugandan border shaped her understanding of the complexities of governance and community.","Yazaalibwa mu maka g'abalwanirizi b'eddembe, omubaka wa paalamenti ow'omu maaso yakwatibwako nnyo embeera y'ebyobufuzi gye yakuliramu. Bye yayitamu ng'akyali muto ku nsalo ya Uganda byamuyamba okutegeera ebizibu by'obukulembeze n'ebitundu.","Nyakoni ma kinywalo I gang pa lulweny I kom gamente, lok me cungu iwi bye ma obedo kwede I kare ma en pud tidi okelo alokaloka madit tutwal I kome. Jami ma en okato ki iye con I wang lobo me Uganda okonye me niang kit ma tela ki kabedo mapatpat obedo tek kwede.","Eurunitai kotoma okale loka egangitok, abu emeeba loka airabet loaponi itopoloorai noi kotoma ojautene loka epolitikis loka idweke. Akiroke nukokau koikoru loko Uganda abu koinak ngesi amisiikin nuikamunitos aipuga keda itunga.","Aa'zu familia 'ba a'di 'dipi gamete be 'diyi ma alea, agu azi ngapi ewu drialeri ma alea memba koloseni ni ri esu e'yo politiki ni eri vile mvaasiri ma okpo angiri. E'yo erini esu drio boda mile Uganda niri ma alea 'diyi fe erini vata e'yo ewaru driceza ni azini ongulumu eyini 'diyi ma dria ri ma omgbo ra.","Akazaarwa omu ka y'abahanguzi b'ebyobutegyeki, owaizire kuba omukiiki omwishengyero, akakwatwaho munonga embeera y'eby'obutegyeki y'obuto bwe. Ebi yaarabiremu akiri muto aha nsharo ya Uganda, bikamuhwera kwetegyereza oburemeezi bw'obwebembezi n'ebyanga."
2179,"After years of living in exile due to political turmoil, they finally felt it was safe to return home. The new government promised stability and a chance for a fresh start.","Oluvannyuma lw'emyaka mingi nga babeera mu buwanganguse olw'obutabanguko mu by'obufuzi, kyaddaaki baawulira nga kyali kya bukuumi okuddayo ewaabwe. Gavumenti empya yasuubiza obutebenkevu n'omukisa okutandika obuggya.","Inge bedo I lobo ma woko pi mwaki mapol pi kuku kuku me cungu iwi bye, I agiki ne guwinyo ni dong ber tutwal me dok gang. Gamente manyen ne ocikke me kelo kuc ki gum me cako tic manyen.","Akaulo naka ikar luipu luka aiboi kokinga kanuka amumu naka epolitikis, apotu kesi kopuputu ebe eyuwara abongor ore. Abu apugan naitetet isumun ainapakina keda arereng naka ageunet naitetet.","Eli aa'zu kari 'di ma alea kari amve 'diyi ma alea e'yo ewaru politiki ni 'diyisi 'bori ma vutia, eyi ega asizu kini eri e'yo muke ni eyi egozu akua. Gamete o'diri so oyo asianzu azini drileba e'dota o'diru ni.","Bwanyima y'okumara emyaka mingi omu buzaahe ahabw'obutabanguko bw'eby'obutegyeki, ahamuheru bakareeba ngu kihikire kugaruka omuka. Gavumenti ensya ekaraganisa obutebekana hamwe n'omugisha gw'okutandika busya."
2180,"Growing up in a small town near the border, she often found herself navigating two cultures. Her early education took place in a unique setting that blended influences from both sides of the line.","Olw'okuba yakulira mu kabuga akatono akali okumpi n'ensalo, yasanganga obuwangwa bwa njawulo. Obuyigirize bwe obwasooka bwaliwo mu mbeera ey'enjawulo eyagatta enkola okuva ku njuyi zombi ez'olunyiriri.","Pien odongo I taun mo matidi matye cok ki wang lobo, en onongo tye ka wot I tekwaro aryo mapat-pat. Kwan mege I kare ma en pud tidi otimme I kabedo ma obedo pat tutwal ma obedo ki adwoki pa jami ma aa ki I tenge aryo weng.","Apolor kotoma otaun lodidi loeyapiete keda eikor, apotu ngesi kodumutu ebe ejai iponesio iarei luka inonosio. Abu ngesi kisisiaun kotoma aiboisit na itegelikina naejaasi keda iponesio luka akwapin ngun aarei kere.","E'yo erini zozu tawuni werea boda milea ri ma alea risi, eri esu i e'yo suruni iri 'diyi ma alea. Eri vile onita drioru ri 'du pari pari wura ndu ni ma alia e'yo engapi angu nde ma kala iri 'diyi ma alia 'diyi.","Ahabw'okukurira omu tawuni nkye haihi n'ensharo, akaba ashangwa arikukoresa eby'obuhangwa bibiri. Obwegyese bwe obw'obuto bukabaho omu myanya y'omutaano eyabaire erimu engyenderwaho kuruga omu mbaju zombi."
2181,"Despite the distractions around her, she found solace in the library. Her passion for learning drove her to prioritize her education above all else.","Wadde nga waliwo ebyamuwugula, yafuna okubudaabudibwa mu tterekero ly'ebitabo. Okwagala kwe eri okusoma kwe kwamukubiriza okukulembeza okusoma kwe okusinga ebintu ebirala byonna.","Kadi bed ni jami mapol tye ka dwoyo tamme, en onongo kwe cwiny ki I ot gwoko bukke. Mar ma en tye kwede pi kwan oweko en oketo kwan mege me bedo gin ma pire tek loyo jami mukene.","Karaida ejaas ngesi keda iboro luipu, abu ngesi kodum agangat kotoma aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit naka aiboisit Amina ke naka aisisia abu isinyikok ngesi aisingarenit asioman ke adepar icie iboro.","E'yo ewaru eri ma ageia 'diyi ma talasi, eri esu asi omiza pari buku ta mbazuri ma alia ra. Leta erini onita ma dria ri fe erini onita 'duzu okporu aga e'yo azi 'diyi dria.","N'obu haraabe haabaire hariho ebirikumuremesa, akatunga okuhuumurizibwa omu irwariro ry'ebitabo. Rukundo ye y'okwega ekamureetera kwebembeza obwegyese bwe okukira ebindi byona."
2182,"After years of hard work and dedication, she finally reached her academic goal. With a passion for learning and a commitment to her studies, she enrolled in one of the most prestigious universities in Uganda.","Oluvannyuma lw'emyaka mingi ng'akola n'obunyiikivu, yatuuka ku kiruubirirwa kye eky'okusoma. Olw'okwagala ennyo okusoma n'obumalirivu mu misomo gye, yeewandiisa mu emu ku zi ssettendekero ez'ettutumu mu Uganda.","I ngee mwaki mapol me tic matek ki keto cwiny I kome, en dong oo I miti ne me kwan. Pi mar madit ma en tye kwede pi kwan ki keto cwinye I kwan, en odonyo I gang kwan me yunibaciti ma oywek tutwal I lobo Uganda.","Akaulo naka ikar luipu luka aswam kagogong keda ainakina, abu ngesi kodolok alosikineteke naka asioman. Keda amin naka aisisia keda ainakina kanu asioman ke, abu ngesi koloma toma oUnibasiti loajokan kakere koUganda.","Eli 'bani azi ngazu avasi azini asi feza be 'bori ma vutia, eri ca asizu e'yo erini le onita ma alia 'diyi ma alia ra. Leta onitani azini asi feza erini onita ma dria risi, eri fi univasiti azi okporu ndeni kari Uganda niri ma alea ri ma alea.","Bwanyima y'emyaka mingi y'okukora n'amaani n'okwehayo, ahamuheru akahika aha kigyendererwa kye ky'okushoma. Ahabw'okukunda kwe kwega n'okwehayo aha mishomo ye, akeehandiikisa omu yunivaasite erikukirayo ekitiinisa omu Uganda."
2183,"From a young age, she was captivated by the power of knowledge and the impact it could have on people's lives. Her experiences as a volunteer tutor only deepened her commitment to fostering learning in others.","Okuva mu myaka emito, yakwatibwako nnyo amaanyi g'okumanya n'engeri gye kikwata ku bulamu bw'abantu. Obumanyirivu bwe ng'omusomesa ow'obwannakyewa bwongedde obweyamo bwe mu kutumbula okuyiga mu balala.","Nicake I kare ma en pud tidi, en obedo ki miti madit tutwal I kom teko pa ngec ki adwogi ne I kom kwo pa dano. Ngec ma en obedo kwede macalo lapwony ma pe jenge I kom gangi kwan omedo mitine me pwonyo jo mukene.","Ageun editeu, abu ngesi ikamunitos agogong naka acoa keda epone loepedoria ngesi aijulakin aijar naka itunga. Abu akeswam kwape esisianakinan loakokuju koinak ngesi apodokinit aisisianakino kanejaas luce.","E'dozu eli werea ri ma alea, eri ma asi ndra okpo ondua niri ma dria tualu e'yo erini eco 'ye 'ba eyi ma edri ma dria 'diyi pie. E'yo erini esu erini aa'zu imbapi owitaru ri ru ri fe lu asi 'baza erini onita otuzu 'ba azi 'diyi ma eselea ri ma omgbo ra.","Kuruga akiri muto, akakundwa amaani g'obwengye n'omugasho ogu burikubaasa kugira aha magara g'abantu. Obumanyirizi bwe nk'omwegyesa w'obwannakyeereza, bukongyera aha kwehayo kwe kutunguura okwega omu bandi."
2184,"After years of studying and gaining experience in education, she felt a strong calling to make a difference in her community. With a passion for teaching and a desire to empower others, she began her journey at the Uganda Christian University.","Oluvannyuma lw'emyaka mingi ng'asoma era ng'afuna obumanyirivu mu by'enjigiriza, yawulira ng'akubirizibwa okukola enkyukakyuka mu kitundu kye. Olw'okwagala ennyo okusomesa n'okwagala okuyamba abalala, olugendo lwe yalutandikira ku Uganda Christian University.","Ingee mwaki mapol me kwan ki nongo ngec I lok me kwan, en owinyo lwongo matek me kelo aloka-loka I kabedo ne. Ki mit kom me pwonyo dano ki miti me miyo kero ki dano mukene, en ocako ticce I gang kwan me Uganda Christian University.","Akaulo naka ikar luipu luka asioman keda adumun amisiarit kotoma asioman, abu ngesi kopup aiwororio naepol noi naka aitolomun aijulanakineta kotoma atutubeteke. Keda amin naka aisisianakin keda eipud loka aitigogong luce, abu ngesi kogeu alositeke ko Unibasiti loko Uganda Christian.","Eli erini sukulu lazu azini e'yo onita nisi 'diyi esuzu 'bori ma vutia, eri etumu omveta okporu 'bani eri omvezu ojata ejizu ongulumu erivileri ma alea. Leta imbatani azini ava 'ba azi 'diyi dri okpo fezu risi, eri e'do aci ivileri univasiti Uganda Christian University niri ma alia.","Bwanyima y'emyaka mingi y'okushoma n'okutunga obukugu omu by'obwegyese, akahurira ekyetengo ky'amaani eky'okukora empindahinduka omukyanga kye. Ahabw'okugira rukundo y'okwegyesa hamwe n'ekyetengo ky'okugaruramu abandi amaani, akatandika orugyendo rwe ahari yunivaasite ya Uganda Christian University."
2185,"Recognizing the need for community support and resources, she dedicated herself to addressing local issues. Her vision inspired others to join her in creating a sustainable solution for their neighborhood.","Olw'okumanya obwetaavu bw'obuyambi n'ebikozesebwa mu kitundu, yeewaayo okukola ku nsonga z'ekitundu. Okwolesebwa kwe kwazzaamu abalala amaanyi okumwegattako mu kutondawo eky'okugonjoola ekizibu eky'olubeerera mu kitundu kyabwe.","I nge niang miti pa lwak me miyo kony ki jami ma mite, en oketo cwinye me cobo peko me tedero. Ginanyuta mege okonyo jo mukene me ribbe kwede me yubu yoo me cobo peko matye pi kare malac pi kabedo gi.","Kanu ajenun eipud loka agangat keda iboro luka itunga, abu ngesi koinak akekuan aitemokin atiokisio nuka atutubet. Abu aomisioitike kisinyikok luce aimorikikin keda ngesi aitolomun iboro luibusakinit aitemokin kanu aiboisio kec.","Erini esuzu e'yo lezu atita ongulumu eyini ri ma dria, eri owi i e'yo angu 'da ma alea 'diyi ma aza kozu. E'yo erini dre ri fe ava 'ba azi 'diyi dri yi ecizu eri be e'yo azi ecopi ovuzu ewu drialeri ma alea ra 'diyi edezu.","Ahabw'okumanya ekyetengo ky'obuhwezi n'eby'obugaiga kuruga omu bantu, akeehayo kukora aha nshonga z'ekyaro. Ekiteekateeko kye kikahiga abandi okumwegaitaho omu kureetaho oburyo burungi bw'okutereeza ebyaro byabo."
2186,"After months of searching and applying, she finally received a call that could change her career. Excitement bubbled within her as she read the email detailing the position.","Oluvannyuma lw'okumala emyezi ng'anoonya n'okusaba, yafuna essimu eyali esobola okukyusa omulimu gwe. Yasanyuka nnyo bwe yasoma e-mail eyali eraga ekifo ekyo.","Inge dwee mapol me yenyo ki penyo pi tic, lacen en onongo cim ma twero loko ticce. Cwiny nyakoni obedo yom adada I kare ma en tye ka kwano email ma otito lok matut I kom tic ne.","Akaulo naka ilapio lu aimo ka ailip, abu ngesi kodum esimu loepedori aijulakin aswamuke. Abu ngesi iyalama noi kotoma aisiom akiroke nuka elago nuikamunitos adoketaitike.","Mba ndazu azini waraga sizu 'bori ma vutia, eri esu asizu simu 'bani ecozu eri ma azi ojazu ra. Ayiko fu eri ma alia erini e'yo email ni pari 'da ma dria ri laria.","Bwanyima y'ameezi mingi y'okuronda n'okushaba, akahendera yaatunga esimu eyabaire neeza kuhindura omurimo gwe. Akashemererwa munonga bwanyima y'okushoma email erikushoboorora gye omurimo."
2187,"Her colleagues admired her unwavering dedication, often remarking on her ability to stay on task even in challenging situations. With a clear vision of the organization's goals, she approached each project with determination and enthusiasm.","Banne baali bamwagala nnyo olw'obumalirivu bwe, era baateranga okwogera ku busobozi bwe obw'okusigala ku mulimu ne mu mbeera enzibu. Olw'okuba yali amanyi bulungi ebiruubirirwa by'ekitongole, buli pulojekiti yagikolanga n'obumalirivu era n'obunyiikivu.","Lutic luwote gubedo ki miti madit tutwal I kom ticce, pol kare gubedo ka lok I kom kit ma en timo kwede tic kadi wa I kare me peko. Ki neno maber tutwal I kom miti pa dul ne, en ocako tic ki miti madit tutwal I kom yub acel-acel.","Apotu ipaupake ituroto aomisioitike, aomitos duc ebe epedorit ngesi aswam aswam koipone kaloetiono. Keda aomisioit naejok nuikamunitos alosikineta nuka erionget, abu ngesi kopedo aitodolikin epurojekt ngol keda agogongu.","Eri ma agyipika eyi ndra ayiko esu e'yo erini 'ye okporu 'diyisi, dika eyi 'yo e'yo erini ecozu aa'zu azi ma dria e'yo ewaru eyi ma alea ra 'diyi ma dria. E'yo erini ndrezu otita amuti 'da ni 'diyi ma dria kililiru risi, eri mu otita alu alu vu asi driasi azini ava be.","Bagyenzi be bakamusiima ahabw'okwehayo kwe, buriijo bakagamba ahabw'okubaasa kwe kuguma aha mirimo ye nobu yaabaire ari omu mbeera egumire. Ahabw'okumanya kurungi ebigyendererwa by'ekitongore, akakora buri purogyekiti n'amaani n'omuhimbo."
2188,"Growing up in a close-knit community, she often witnessed the struggles and triumphs of her neighbors. Inspired by their stories, she felt a strong calling to make their voices heard.","Ng'akulira mu kitundu ekirimu enkolagana ey'oku lusegere, yalabanga entalo n'obuwanguzi bwa baliraanwa be. Olw'okubudaabudibwa emboozi zaabwe, yawulira omulanga ogw'amaanyi okuwulira amaloboozi gaabwe.","Pien odongo I kabedo matye ki wat macok, en obedo kaneno lweny ki loc pa jirani ne. Lok meggi okonye me winyo lwongo matek tutwal me winyo dwon gi.","Kanu apoloun kotoma atutubet naejaasi keda aimorikikina, abu ngesi kosesen atiokisio keda akerianut naka idunyetake. Aponi isinyikokinai ngesi akiro kec, abu ngesi kopup aiwororio naepol noi naka aitodiar iporotookec.","Erini zozu ongulumu ti ecita be tu 'diyi ma alea, eri ndre e'yo a'di 'diza azini drile suza jo ejele erivile 'diyiniri ra. E'yo yini olu 'diyisi ava esuzu, eri etumu omveta okporuni yi ma o'duko erizu.","Ahabw'okukurira omu kyanga ekirikukwatanisa, akakira kureeba entaro n'obusinguzi bwa bataahi be. Ahabw'okuhuumurizibwa emboozi zaabo, akahurira okwetwa kw'amaani kureetera eiraka ryabo kuhurirwa."
2189,"After years of advocating for community issues and raising awareness about local concerns, she felt compelled to take her passion to the next level. Inspired by the need for change, she decided to run for office and make a difference from within the system.","Oluvannyuma lw'emyaka mingi ng'alwanirira ensonga z'ekitundu n'okumanyisa abantu ku nsonga ezikwata ku kitundu, yawulira ng'alina okutwala obwagazi bwe ku ddaala eddala. Ng'akubirizibwa obwetaavu bw'enkyukakyuka, yasalawo okwesimbawo mu woofiisi aleetewo enjawulo mu nkola.","Ingee mwaki mapol me lweny pi peko me kabedo gi ki rweyo lwak i kom peko me kabedo gi, en owinyo ni omyero oter mitine I rwom ma lamal. Pi miti me aloka-loka ma obedo I cwinye, en omoko tamme me cung I yer wek okel aloka-loka I dul enoni.","Akaulo naka ikar luipu luka aigang akiro nuka atutubet keda aisisianakin itunga nuka atiokisio nuka atutubet, abu ngesi kopup ebe ibusakinit ngesi ayangar amina ke toma adoketait naetupakini. Aponi kisinyikokinai ngesi aijulakin ejautene, abu ngesi koseu aibwo kanu aitolomun aijulanakineta kotoma apugan.","Eli 'bani a'di 'dizu e'yo ongulumu eyini 'diyi ma dria azini imbata fezu e'yo angu eyini 'diyi ma dria 'bo ri ma vutia, eri ega kini le i ma leta 'du pari azini ma alea. Erini ava esuzu e'yo lezu ojata ma dria risi, eri 'du e'yo pa tuzu ofisi ma alia ojata ejizu engazu amuti 'da ma alea.","Bwanyima y'okumara emyaka mingi arikurwanirira enshonga z'ekyanga hamwe n'okumanyisa abantu ebikwatiraine n'ebyaro bye, akahurira naagyemeserezibwa kutwara ekyetengo kye aha rurengo orundi. Ahabw'okugira ngu akaba naayenda empindahinduka, akasharamu kwesimbaho kukora empindahinduka omu by'obutegyeki."
2190,"After a competitive election campaign filled with passionate debates and community engagement, the results were finally announced. With overwhelming support from her constituents, she was ready to take on her new role.","Oluvannyuma lw'okukuba kampeyini z'okulonda ezaabaddemu okuvuganya okw'amaanyi n'okwenyigiramu kw'abantu, ebyavaamu byalangirirwa. Olw'obuwagizi obw'amaanyi okuva mu balonzi be, yali mwetegefu okutwala obuvunaanyizibwa bwe obupya.","Ingee pyem me bito kwir ma opong ki laro lok ki lwak, adwogi yer ne dong kicwalo woko. Ki cwak madit tutwal ma aa ki bot lubol kwir mege, en onongo tye atera me timo ticce manyen.","Akaulo naka abolobol naka ikampeins keda epeget loepol noi keda aimorikikin itunga, aponi kolimorai akiro nuelomunitos. Keda agangat naepol noi kama ejaasi itungake, akapakina ngesi aswam aswamuke naitetet.","E'yo agbatara opetaa ni okporu 'diyi ma vutia, e'yo agbatara ni okporu 'diyi pie tualu e'yo o'bi eyini 'diyi pie, 'ba azi asizu e'yo agata ni 'diyi ra. Atita angiri engazu 'ba erini opi nyapi 'diyi vu risi, eri de ngonde azi erini o'diruri 'duzu.","Bwanyima y'ehururu y'okuhayahayana erimu okuhanuura kw'amaani hamwe n'okwetabamu kw'abantu, ebyarugiremu bikarangirirwa. Ahabw'obuhwezi bwingi kuruga omu bantu be, akaba ayeteekateekire kutwara omurimo gwe omusya."
2191,"Her reputation for outsmarting opponents had spread far and wide, instilling fear in anyone who dared to challenge her. Many had witnessed her victories and knew that going up against her was a daunting task.","Erinnya lye ery'okuwangula abaali bamuvuganya lyali lisaasaanidde buli wamu, era ekyo kyaleetawo okutya mu abo bonna abaali baagala okumusomooza. Bangi baali balabye obuwanguzi bwe era baali bakimanyi nti okuvuganya naye si kyangu.","Nying mege me ryeko me loyo jo ma obedo ka pyem kwedgi onongo dong okato kama bor tutwal, ma oweko lworo omako ngat mo keken ma obedo ki tekcwiny me pyem kwede. Dano mapol guneno loc ma en oloyo dok guniang ni pyem kwede obedo tic matek tutwal.","Ejenara ngesi noi kanu aitelekaar ngul lueboloboloete keda ngesi, ido abu kitukurian itunganan yenepedori aitepeg ngesi. Apotu itunga luipu kowanyutu aitelekaareke ido ejenete ebe etiono noi aitepeg ngesi.","Eri ma ru e'yo 'ba ageti otipi eri be 'diyi agazu onduarisi ri ere i ra, erini 'ba ci asi 'bapi eri ma ageti otipi 'diyi ma alia ori fezu. Ba karakara eyi ndre ndra e'yo erini agazu 'diyi ra dika eyi nii ra kini e'yo pa tuzu eri be ri azi okporu ni i.","Eiziina rye ry'okusinga abaabaire bamuhakanisa, rikajanjaara omu myanya mingi, ekyaretsireho okutiina omu muntu weena owaabaire aine obumanzi bw'okumuhakanisa. Baingi bakaba bareebire obusinguzi bwe kandi bakamanya ngu okumuhakanisa kikaba kigumire munonga."
